毒親しか出てこないあたりタコピーは18禁でもぬるいな、20禁に格上げしろ,全是毒亲这点章鱼P在18禁里都算温和了，升级到20禁吧
この虐待のシーンも、そこだけを切り取れば母親が加害者のように見えてしまう,这个虐待的场景，也只截取那里的话，看起来就像是母亲是加害者
毒親万博開催すな,别开毒亲万博了
毒親ランキング,毒亲排行榜
この町隕石落とせないの？,这个镇上不能落个陨石吗？
闇堕ちの有馬公生,黑化的有马公生
ダメだ待てない,不行等不了了
しずかにとっては,对静香来说
自己肯定感壊れる＾～,自我肯定感坏掉了＾～
腐ってるのは地球の方だとはよく言ったもんだ,说地球才是腐烂的那方说得真好
名前で呼べよ,用名字叫啊
まともな親がおらん,没有正常的父母
ねえ？2話まで地獄だったからさ、３話で多少マシになると思ってたんだけどさ？残り６話までこの拷問みたいな話を続けなきゃいけないの？,呐？因为到第2话都是地狱，所以想着第3话会好点吧？剩下6话都得继续这种拷问一样的故事吗？
毒親のバーゲンセールだな,是毒亲的大甩卖啊
毒親に育てられた子がまだ毒親になって…を繰り返してる町なんだろ。しずかちゃんもろくでもないし,被毒亲养大的孩子又变成毒亲…是重复着这样的镇子吧。静香酱也不是什么好东西
△みんな毒親持ち　〇毒親持ち同士はひかれ合う,△大家都有毒亲 ○有毒亲的人会互相吸引
毒親多すぎる,毒亲太多了
毒親の万国博覧会,毒亲的万国博览会
だけど何もない所からいきなり母親として誕生した,但是从无到有突然作为母亲诞生了
マシになると思った兄貴は今まで何を見てきたんや…？,觉得会变好的大哥至今为止都看了什么啊…？
毒親万博やん,是毒亲万博嘛
なんでこんあｎ解像度たかいんすか,为什么清晰度这么高啊
この子のモデル出来杉くんって聞いてたんだけど,听说这孩子的原型是出木杉君
←1話の冒頭からそう言ってるじゃん。胸糞度が指数関数になるんだぞ,←第1话开头不就这么说了嘛。恶心程度会成指数函数增长哦
毒親あと何人でるっけ,毒亲还有几个人要出场来着
あか,啊
僕のこと肯定してくれるのは,肯定我的是
だって冒頭でハッピーな物語って言ってたし･･･,因为开头说了是HAPPY的故事啊…
出会い系サイトで会った人にお尻叩かれたかったんでしょ！,是想被在交友网站上认识的人打屁股吧！
そろそろ毒親tier作れそうだな,差不多可以做毒亲tier表了
←令和版のび太だぞ,←是令和版的大雄哦
カスばっかやねんなこの作品は...,这部作品全是人渣呢…
学業レベルは出来杉のほうが近いが、メガネと劣等感はのび太枠だな,学业水平是出木杉更接近，但眼镜和劣等感是大雄担当啊
出来なさ杉くん(母視点)やぞ,是不行的杉君(母亲视角)哦
居そうな毒親なんだよな,是感觉会有的毒亲啊
そんなバカみたいな理屈に賛同する人はいないよね,没人会赞同那种像笨蛋一样的道理吧
なんでロクな親がいないんや…,为什么没有像样的父母啊…
絶対キャバ行っちゃダメな人材だ,是绝对不能去夜总会的人才
こんな母親だからしずかちゃんに頼られるの嬉しかったのか,因为是这样的母亲，所以被静香酱依靠才开心吗
そもそも指輪がどうとかとは静かとは関係ないんだけどな,本来和戒指什么的跟静香没关系啊
毒親持ち同士はひかれ合うって毒親はスタンドってことか…,有毒亲的人会互相吸引，是说毒亲是替身吗…
無理に当てはめるなら出木杉を兄に持ったのび太、といったところか？,硬要套的话，就是有个出木杉当哥哥的大雄，这样的感觉？
毒親同士は引かれ合う,毒亲之间会互相吸引
この気持ちわかってしまう,我懂这种心情
タコピーの頃はアビスとかもネットで流行っててすげえ重苦しい空気だったなあ,章鱼P那时候深渊之类的也在网上流行，气氛超沉重啊
裸足できたん？,是光脚来的吗？
この顔大好き,超喜欢这个脸
類は友を呼ぶ,物以类聚
邪悪さでいえばまりな家がぶっちだろ,要说邪恶的话茉莉奈家是压倒性的吧
しずかちゃんの無責任っぷりが分かるシーン,能看出静香酱多不负责任的场景
動物,动物
子供の頃があって大人になって、その繋がりの結果としてのシーンだ,有过孩童时期才成为大人，是那份联系的结果的场景
満里奈ちゃん死んでからほんと楽しそうだっぴね,满里奈酱死后真的看起来很开心皮呢
顔がきれいになったね,脸变漂亮了呢
かわいいなぁ,好可爱啊
君が笑ってくれるなら僕は悪にでもなる～♪,如果你能笑的话我就算是变成恶魔也愿意～♪
笑顔だしまあいいか！,笑了的话嘛就算了吧！
毒親出るのってあと一人じゃないっけ？,毒亲出场的还有一个吧？
ｵﾃﾞﾉｶﾗﾀﾞﾊﾎﾞﾄﾞﾎﾞﾄﾞﾀﾞ!,我的身体破破烂烂的!
かわいい❤,可爱❤
笑顔,笑容
俺の身体はボロボロダッピ！！！,我的身体破破烂烂的皮！！！
人の事言えなかっただろ,你也说不了别人吧
ｵﾃﾞﾉｶﾗﾀﾞﾊﾎﾞﾄﾞﾎﾞﾄﾞﾀﾞ!,我的身体破破烂烂的!
毒婦,毒妇
なに笑とんねん,笑什么
何が可笑しい！！,有什么好笑的！！
そして全ての女性は生まれ落ちた時から男社会とは無縁じゃない,然后所有女性从出生开始就和男权社会脱不了关系
＃眼Д心）＜　だが、可愛い！！,＃眼Д心）＜　但是，可爱！！
2人と認識してる,认识到是2个人
悪魔か？,是恶魔吗？
否定されそう,感觉会被否定
毒親の見本市ひでえ,毒亲的样板市场好过分
おまいう案件,你没资格说案件
アカネくんじみてきたな,变得像茜君了
なにわろとんねん,笑什么
ｵﾃﾞﾉｶﾗﾀﾞﾊﾎﾞﾄﾞﾎﾞﾄﾞﾀﾞ,我的身体破破烂烂的
ｵﾃﾞﾉｶﾗﾀﾞﾊﾎﾞﾄﾞﾎﾞﾄﾞﾀﾞ！,我的身体破破烂烂的！
ボロボロ脱皮か？,是破烂蜕皮吗？
失敗しても笑って許してくれる,失败了也会笑着原谅
ｵﾃﾞﾉｶﾗﾀﾞﾊﾎﾞﾄﾞﾎﾞﾄﾞﾀﾞ,我的身体破破烂烂的
わろてるで,在笑
今んところ静香ちゃんが一番平穏か,目前静香酱最平稳吗
お前のせいや,是你的错
宇水さん湧きすぎw,宇水桑涌现太多了w
お前もこれまでボロボロだったぞ,你之前也破破烂烂的哦
パンケーキ食べさせて上げろやテストの点関係なく,让他吃薄煎饼啊和考试分数无关
かわあい,可爱
眼福,眼福
ずたぼろ令嬢っぴ,破烂令嫒皮
幼少期の頃から女性差別が当たり前,幼年时期开始女性歧视就是理所当然
故に入り込むしずかちゃん,所以静香酱才能乘虚而入
ｵﾃﾞﾉｶﾗﾀﾞﾊﾎﾞﾄﾞﾎﾞﾄﾞﾀﾞ！,我的身体破破烂烂的！
全員家庭環境終わってるやん,全员家庭环境都完蛋了嘛
ちょっと前までしずかちゃんの方がぼろぼろだったのにな,不久前静香酱才更破烂呢
犬死んだ時点でぶっ壊れたかな,狗死了的时点就坏掉了吧
いつものお前の方がボロボロだったよ,你平时的样子更破烂哦
☺︎笑顔,☺︎笑容
しずかちゃんは天使だっピ,静香酱是天使皮
あくまでチャッピー>>>>>>その他やからなぁ,说到底Chappy>>>>>>其他啊
うまくできなかったことを笑って受け入れてくれる悪女,没做好也能笑着接受的恶女
お前のがボロボロやぞ風呂入れ,你才更破烂快去洗澡
毒親アニメっぴか？,是毒亲动画皮吗？
最近は下駄を履かせて貰っても金を稼げない無能男の尻ぬぐい,最近是给穿了高跟鞋也赚不到钱的无能男人的擦屁股
しずかちゃんなんか無敵の人になってしまったな,静香酱总觉得变成无敌的人了
うんうん可愛いうん可愛い,嗯嗯可爱嗯可爱
タコピーも傷がつくんだ,章鱼P也会受伤啊
親みんな終わってね,父母都完蛋了呢
最近は下駄を履かせてもらっても金を稼げない無能の為に労働が強いられる,最近是被迫为穿了高跟鞋也赚不到钱的无能劳动
何が可笑しいッ,有什么好笑的
ｳｪﾋﾋ,嘿嘿
初めて働きが認められたのね・・・,第一次工作被承认了呢…
← 犬死ぬ前からぶっ壊れてるよ しずかちゃんには元々倫理観というものがない,← 狗死之前就坏掉了哦 静香酱本来就没有伦理观这种东西
うけた,受了
そんな抑圧された環境があったという事を念頭に置いて見るべき,应该念及有过那种被压抑的环境再看
ここはエーデルローズじゃない、失敗したっていいんだ,这里不是Édel Rose，失败了也没关系
お前がけしかけたんやぞ,是你唆使的吧
ぎゅってしたい,想抱紧
しずかちゃんが笑ったッピ（）,静香酱笑了皮（）
一応チャッピーがまだ生きてるとは本気で思ってるだろ(実際の行政でも殺処分してないと思うけど),一応是真心觉得Chappy还活着的吧(实际行政上应该也没安乐死)
俺達が勝手に可哀そうな子だと思ってただけで しずかちゃんも相当イカれた子だったってだけ,只是我们擅自觉得她是可怜的孩子，静香酱也是个相当疯的孩子而已
せせら嘲笑ったかッ！！,是嘲笑了吗！！
ここ公園だったのか,这里是公园吗
救われた,得救了
泣く瞬間耳が赤くなる描写細かくて良い,哭的瞬间耳朵变红的描写真好
耳真っ赤で草,耳朵通红 草
ここ耳赤くなってる,这里耳朵变红了
東くん可愛い,东君可爱
失敗しても笑ってくれるの、嬉しいよなあ……,失败了也笑着原谅，很开心吧……
失敗しても笑ってもらえたねぇ もう戻れないねぇ,失败了也被笑着原谅了呢 已经回不去了呢
笑顔になれたね・・・,能笑了呢…
しょうがねえだろ誰もがしずかちゃんに無関心で何も教えてくれないんだから,没办法吧谁都对静香酱不关心什么都不教她
完璧じゃなくても許してくれた,不完美也被原谅了
泣いて耳が赤くなるの細かいな,哭的时候耳朵变红好细致啊
緊張してた肩が安堵で下がって、泣く時耳が赤い、細かい動きまですごい,紧张的肩膀因为安心而放下，哭的时候耳朵红，细微的动作都很厉害
ちょっと女子～,喂女生～
子供たち全員が親に問題があるってことか,孩子们全员父母都有问题吗
お前は今、泣いていい,你现在，可以哭
しずか、,静香，
いけーっ！淫売の娘！,上啊ー！淫妇的女儿！
毒親メドレー,毒亲混合曲
「このままじゃダメな気がする」と「ここがすごく居心地がいい」の葛藤を描くのが上手すぎる,「这样下去感觉不行」和「这里感觉很舒服」的纠葛描绘得太好了
青春だね,是青春呢
初めて失望以外のものを受け取ってしまった,第一次收到了失望以外的东西
ママになってくれ！,变成我的妈妈吧！
東からしたら大事なことでもしずかからしたらﾌﾟｰｸｽｸｽで終わるの負のリアリティありすぎひん？,对东来说是重要的事，对静香来说却以噗嗤一笑结束，负面现实感太强了吧？
しずかちゃんも中身は無垢なんだろうな,静香酱内心也很纯洁吧
泣　　　く　　　な,别　　　哭　　　啊
ﾜｧ！ﾅｲﾁｬｯﾀ！,哇！哭了！
（ ;  ; ）,（ ; ; ）
ここで耳赤くなるのかわいい,这里耳朵变红好可爱
泣いちゃった……,哭了……
マジで毎回一緒に泣いちゃう,真的每次都一起哭
ちょっと女子ー,喂女生ー
あーあ、感情が決壊しちゃったよ・・・,啊ー啊，感情决堤了啊…
だっさｗ,好逊w
男(´;ω;｀),男的(´;ω;｀)
泣いちゃった!!!,哭了!!!
あぁぁぁぁ可愛いいいい所詮小学生,啊啊啊啊可爱啊啊啊说到底还是小学生
かわいいねェ,可爱呢
魔性の女め...,魔性之女…
ちょっと女子～,喂女生～
わァ･･･,哇…
ちょっと女子ィ〜,喂女生～
よく我慢した,忍了很久了
また泣いちゃった,又哭了
ここハウル,这里哈尔
ちゃんと泣けたじゃねぇか,不是好好地哭出来了吗
※彼は小学４年生です,※他是小学4年级生
泣いちゃった・・・,哭了…
東くん抱きしめたい,想抱紧东君
あーあ男の子泣いちゃった...,啊ー啊男孩子哭了…
泣くことが3人にとって足りなかったものかもしれないな,哭泣可能是3人所欠缺的东西吧
よかったな,太好了
癒えたじゃねぇか・・・,不是治愈了吗…
小学生に掛けていい精神負荷じゃない,不是该加给小学生的精神负荷
泣いちゃった…,哭了…
これで泣いちゃうの相当壊れてるよな、、、,这样就哭了是相当坏掉了啊、、、
かわいすぎだろ,太可爱了吧
やっと小4らしい描写,终于有像小4的描写了
癒えたじゃねぇか・・・,不是治愈了吗…
戦場では一番まともなやつから命を落とす…東君は一番境遇が良かったよ,在战场上最正常的人先死…东君的境遇最好了
ちょっと女子ーーーー,喂女生————
わァ･･･,哇…
年相応の泣き方,符合年龄的哭法
これは共依存しますわ,这是要共依存了
泣かした,弄哭了
ﾜｯ、ﾅｲﾁｬｯﾀ…,哇，哭了…
ちょっと女子ー！,喂女生ー！
のび太泣き,大雄式哭法
泣いちゃた,哭了
ちょっと女子ィ...男子泣いちゃったじゃん！,喂女生…男生哭了嘛！
ちょっと女子ぃー泣いてんじゃん!,喂女生ー哭了嘛!
泣かないで～,别哭～
泣くのは小学生らしいね,哭泣很像小学生呢
泣いていいんだ,可以哭的
※歳相応の泣き方です,※是符合年龄的哭法
あ、泣いちゃった,啊，哭了
抱きしめたい,想抱紧
これはかわいい,这个好可爱
かやいい,可爱
何や…泣けるやんか,干嘛…看哭了啊
わァ...,哇...
泣いた、、抱きたい,哭了、、想抱
ハチワレ多すぎぃ,八字胡太多了喂
東くんがしずかちゃんの沼に沈んでいく音,东君沉入静香酱沼泽的声音
泣かせた〜,弄哭了～
泣いてる東くん見てニコニコなしずかちゃんで草,看着哭泣的东君笑嘻嘻的静香酱 草
泣いちゃっタネ！おじさんの家に来るカイ？^_^,哭了吧！来叔叔家吗？^_^
この程度で泣くなや,这点小事别哭啊
年相応,符合年龄
ちょっと男子ぃ,喂女生～
安心して泣ける場所ができたね、よかったね東くん,有可以安心哭泣的地方了呢，太好了呢东君
東くん…,东君…
まだ笑ってんの草,还在笑 草
🐮,🐮
年相応のキャラ久しい,好久没见符合年龄的角色了
こっちもかわいい,这边也好可爱
どっちかというと「安堵」の涙だよねこれ。,要说的话这是「安心」的眼泪呢。
人殺したところ見ても子供ってのは変わんないんだな,就算看到杀人了，是小孩子这点还是没变啊
よく今まで泣かなかったな,真亏你到现在都没哭啊
これで反転アンチにならない東くんいいこすぎない？,这样都不转黑的东君不会太好孩子了吗？
地獄のような救い,像地狱一样的救赎
悪にも救世主が必要なんだ…,恶也需要救世主…
無理なものは無理。あのね、無理なものは無理なんだよ。,不行的事就是不行。我说啊，不行的事就是不行哦。
わ ...ァ ...ァ,哇 ...啊 ...啊
涙ぺろっ,舔眼泪
おーおー、いっぱい泣け,哦哦，尽情地哭吧
可愛す,太可爱了
かわいすぎ,太可爱了
家じゃとてもではないが泣けんよな…たぶん家から締め出しくらったりしそう,在家里是绝对哭不出来的吧…大概会被赶出家门
土管が放置でトイレもある、、妙だな,水泥管被放置着还有厕所、、真奇怪…
お前は今泣いていい,你现在可以哭
財布を落とした時とフラれた時だぜ,是掉钱包的时候和被甩的时候哦
男が泣いていいのは、生まれた時と親が死んだ時、あとなんだっけ？,男人可以哭的只有，出生的时候和父母死的时候，还有什么来着？
失敗しても責められない体験これが初めてなのかな,失败了也不会被责备的体验，这是第一次吗
か、いあ,可、爱
ようやく泣けたじゃねえか,终于能哭出来了嘛
必要としてくれるもんな、しずかは,静香酱是需要他的人啊，
かわいそうだ,好可怜
ないちゃった！,哭了！
←泣くのは小学生らしいねニキ、小学生時代は泣いた事ないのか？,←说哭很像小学生的哥们，你小学生时代没哭过吗？
ジブリ泣き,吉卜力式哭法
ああ….,啊啊….
東くん ララァを求めるシャアみたいになりそう,东君 感觉会变成追求拉拉的夏亚
可愛い  なめたい,可爱 想舔
ペロペロ,舔舔
泣いちゃった…！,哭了…！
←財布を落とした時だよ,←是掉钱包的时候哦
あーなーかした,啊ー弄哭了
わァ...ぁ...,哇...啊...
失敗して責められなかったっピね！,失败了也没被责备皮呢！
いきなりかわいいランキング上位に躍り出た男,突然跃升到可爱排行榜前列的男人
声優さんすき,喜欢声优桑
かわいい　ぺろぺろ,可爱 舔舔
泣かないで……,别哭……
しずかちゃん、ニコニコしてて草,静香酱，笑嘻嘻的 草
泣きたいね,想哭呢
俺らは今カルト宗教の手口を学んでいるのか？,我们现在是在学习邪教的手法吗？
わァ…,哇…
泣いてええんやで,可以哭哦
令和の時代は男だって泣いていいのさ,令和的时代男人也可以哭的哦
かわええ,好可爱
単純に惚れただけじゃなく、頼ってくれるしずかちゃんに救われた部分もあるんだな東くん,不只是单纯地迷上了，也有被需要自己的静香酱拯救的部分呢东君
泣け……,哭吧……
膝枕してあげる,给你枕膝盖
←蜂に刺された時だな,←是被蜜蜂蛰了的时候呢
泣いちゃう,要哭了
ここつき,这里喜欢
キャストがみんな上手すぎだ,CAST们都太会演了
泣いたらとりあえずその売女から離れろ,要哭的话先离开那婊子
泣くな！男だろ！！,别哭！是男人吧！！
東くんは素直な子だねえ……,东君是坦率的孩子呢……
失敗して怒られなかった,失败了也没被骂
おつかへ,辛苦了
ぺろぺろしたい,想舔舔
許す許さないじゃなく、結果を気にしない対応に救われたのかね,不是原不原谅，而是被不在意结果的对应方式拯救了吗
扱いがちいかわで草,对待方式像chiikawa一样 草
かわいいいいい,好好好好可爱
東くんん😭,东君😭
スッとしたぜ,舒畅了
むしろ東君の方からしずかちゃんに依存してるんだよなぁ,不如说是东君这边在依赖静香酱啊
東くんはしずかちゃんに救われているが……それは乗ってはいけない泥舟だ,东君被静香酱拯救了……但那是不能上的泥船
同情するわ,同情你
こ…これは伝説のクソ盛り！！給食のカレーでのみ許される盛り方！！,这…这是传说的垃圾装法！！只有在学校午餐的咖喱里才被允许的装法！！
ここのBGMすき,喜欢这里的BGM
切り替え草,切换 草
そ　れ　は　そ　れ　と　し　て,那　是　那　回　事
なんやこのBGMw,这BGM是什么w
このクラス左利きの子多くね？,这个班左撇子不会太多吗？
ほら百合だぞ,看吧是百合哦
地球ではこういうの百合って言うんだッピね！,在地球上这种叫百合皮呢！
🧠🔨,🧠🔨
自分の頃はガラス瓶のクソ不味い牛乳だったなぁ,我那时候是玻璃瓶的超难喝的牛奶啊
こ　れ　が　見　た　か　っ　た,就　是　想　看　这　个
百合だ,是百合
関係改善しておけば、発覚しても・・・という？,改善关系的话，就算暴露了也…这样？
夢じゃないっピ(嘘だけど),不是梦皮(虽然是谎言)
※1話と違ってしずかちゃんはちゃんと食事を摂れている,※和第1话不同静香酱有好好地吃饭
百合営業！？,是百合营业！？
あら♥,哎呀♥
タコ「(視聴者の)みんな、こういうのが観たかったッピよね？」,章鱼「(观众的)大家，就是想看这种的吧皮？」
たこ＾〜,章鱼＾～
ピ〜^,哔～^
たこぉ＾〜,章鱼ぉ＾～
きれいな百合の花ですね...,是美丽的百合花呢...
あば＾〜,啊吧＾～
か"わ"い"い"よ"ぉ",好"可"爱"啊"
……あ,……啊
これだよ！これが観たかったんだよ😭,就是这个！就是想看这个啊😭
あら＾＾～～～～,哎呀＾＾～～～～
百合いいいいいいいいいいいい！！！！,百合啊啊啊啊啊啊啊啊啊！！！！
まりなちゃん頭でも打ったのかな？,茉莉奈酱是撞到头了吗？
あら～＾,哎呀～＾
取り巻きもドン引きー,跟班的也惊呆了ー
ラブラブ,LOVE LOVE
周囲からしたら気味悪すぎる,在周围人看来太恶心了
Q:急に仲良くなった？,Q:突然关系变好了？
反転術式・百合！,反转术式・百合！
そういうことかよ…,是这么回事吗…
そうわよ,是这样哦
性癖が歪むぅ,性癖要扭曲了
ここしずかちゃんがちゃんと給食食べてるから今まではストレスとかで戻したりして食べれなかったのかな,这里静香酱有好好地吃午饭，所以以前是因为压力之类的吐了吃不下吗
敷島のなく頃にあら＾あら＾〜,敷岛鸣泣之时哎呀＾哎呀＾～
しずまりはいいぞ,静茉莉很棒哦
ここ初見で爆笑した,这里初见爆笑了
あら～,哎呀～
もうこれでいいよ……,就这样好了……
百合に目覚めたまりな,觉醒了百合的茉莉奈
百合助かるなぁ,百合帮大忙了
やったわ。,干得漂亮。
あらあら〜,哎呀哎呀～
あら〜＾＾,哎呀～＾＾
取り巻き「え！？まりなちゃんどうしたの？頭でも打った？」,跟班「诶！？茉莉奈酱怎么了？撞到头了？」
百合の造花,百合的假花
OP回収！！よかったなお前ら！！,OP回收！！太好了你们！！
OP,OP
やりすぎｗｗｗ,太过火了www
あーんしてる,在喂食
百合はここにあったんだ,百合就在这里
あら〜^,哎呀～^
百合百合しい（キマシタワー）,百合百合的（来了塔）
こうあって欲しかったとうとい世界線が今ここに…,曾希望是这样的珍贵世界线现在就在这里…
もうこのままでいいんじゃないかな,就这样不也挺好的吗
きららアニメかな？,是Kirara动画吗？
頭でも打ったんか？,是撞到头了吗？
たこ^〜,章鱼^〜
あら＾～＾～＾～＾～,哎呀＾～＾～＾～＾～
周りドン引きだろ,周围人惊呆了吧
てぇてぇ,贴贴
少しは隠してどうぞ,稍微藏一下吧
百合っピ！,百合皮！
あら^~,哎呀^~
タコピーに感謝,感谢章鱼P
あ＾～,啊＾～
視　聴　確　定,观　看　确　定
あら〜^3^,哎呀～^3^
最高,最棒
バレるバレるバレるバレるやめとけやめとけやめとけやめとけやめとけやめとけ,会暴露的会暴露的会暴露的会暴露的别这样别这样别这样别这样别这样别这样
いいぞもっとやれ,好再多来点
あら＾～～,哎呀＾～～
もうこれでいいんじゃないかな,就这样不也挺好的吗
タコ有能,章鱼有能
いいですわゾ＾〜これ,这个不错哦＾～
タコピー「しずかちゃんあーんして！あーん！」,章鱼P「静香酱啊—嗯！啊—嗯！」
マナー講習が怒りそうな食べ方,像是会被礼仪讲座骂的吃法
人が変わったようだ,像变了个人
リアクション好き,喜欢这反应
先生「よし！今日も楽しい教室だったな！」,老师「好！今天也是快乐的教室啊！」
OPはそういうことか,OP是这么回事吗
取り巻きども今どんな気持ち？,跟班们现在什么心情？
隠す気０過ぎるｗ,太不打算藏了w
中身タコじゃなきゃハッピールート,里面不是章鱼的话就是HAPPY路线
お前らなんで楽しめるんだよ！？,你们为什么能这么开心啊！？
もうこれでいいんじゃないかな,就这样不也挺好的吗
最高だぜ！！！！,最棒了！！！！
これにはにっこり,这个让人笑嘻嘻
完,完
あーNルートか、まぁいっか,啊—是N路线吗，嘛算了
たこ＾～,章鱼＾～
えっ 今日は全員百合ブヒってもいいのか！！,诶 今天可以全员都当百合猪吗！！
はじめからこれを期待して見始めたのに・・,一开始就是期待这个才看的・・
人が変わったんだよタコが,是人变了哦章鱼
なかよし,关系好
あら^～,哎呀^～
顧客満足度ナンバーワン,顾客满意度No.1
これが来るべき対話の始まり,这是该来的对话的开始
百合は百合でも造花であったか,虽是百合也是假花
温度差で頭キーンなるわ！,温差让脑袋嗡嗡的！
↓大正解だぜ,↓大正确
東君笑ってて草,东君在笑 草
あらあらぁ,哎呀哎呀
キマシ,来了
まりなが恋人になれるわけないじゃん、ムリムリ！（※ムリじゃなかったっピ！）,茉莉奈不可能成为恋人吧，不行不行！（※不是不行皮！）
op回収,op回收
やっぱ百合アニメで合ってたんだよ,果然是百合动画没错
これはいかんだろ実質幽霊,这个不行吧实质上是幽灵
人が変わる(文字通り),人变了(字面意思)
まりなちゃんはそんなことしない！w,茉莉奈酱不会做那种事！w
怖いよぉ！！,好可怕哦！！
造花より綺麗な花は無い,没有比假花更美丽的花了
あら〜^,哎呀～^
一般（百合ゆりユリィ！！）モブ（新手のいやがらせ‥なのか？）,一般（百合百合百合！！）路人（是新型的骚扰吗…？）
裏返った！！,反转了！！
百合キタコレ,百合来了
珍しく有能,难得的有能
あらぁ〜〜,哎呀～～
あーん♡,啊—嗯♡
市庁舎が求めていたもの,是市政厅所追求的
変わっていますが何か,是变了但有什么问题吗
円盤売上には百合要素が必要,光盘销量需要百合要素
同級生百合豚になっちゃう,同学要变成百合猪了
あまりにも草,太草了
尊くて良いｗ,尊得好w
もうずっとこうであれ,一直这样吧
反転アンチの反転,反转黑的反转
こういうのでいいんだよこういうので,这样就行了这样就行
急にムリムリになるな,别突然不行不行啊
あば＾〜,啊吧＾～
昨日までいじめてたのがこの急接近じゃ不審ってレベルではない,昨天还在欺负今天就这么亲近已经不是可疑的级别了
でもタコピーなんだよね‥‥,但是里面是章鱼P呢‥‥
そうなるよな,会变成那样呢
良いぞ､この路線を本編にしよう,好，这条路线就当正篇吧
百合は百合でも造花の百合なのよ,虽是百合也是假花的百合哦
百合の幻影,百合的幻影
こういうのがいいんだよこういうのが,这样就行了这样就行
ここにキマシタワーを建てよう,在这里建个来了塔吧
原罪＾～,原罪＾～
あらぁーーーー,哎呀————
あら^～あら^～あら^～あら^～あら^～あら^～あら^～あら^～あら^～あら^～あら^～あら^～あら^～あら^～あら^～あら^～あら^～,哎呀^～哎呀^～哎呀^～哎呀^～哎呀^～哎呀^～哎呀^～哎呀^～哎呀^～哎呀^～哎呀^～哎呀^～哎呀^～哎呀^～哎呀^～哎呀^～
そ・・それだよ視聴者が求めているモノは!!,就..就是那个啊观众追求的东西!!
かわいいよ　かわいいすてき　かわいいよ,可爱哦 可爱真棒 可爱哦
お！きららアニメだな！,哦！是Kirara动画啊！
おっしゃ！ 完！,好！ 完！
こういうのでいいんだよ、こういうので,这样就行了，这样就行
これ光が死んだ夏じゃねーか！,这不是光死去的夏天嘛！
裏返ったッ！,反转了！
ええですねぇ！,不错呢！
それはそれとして,那是那回事
やさしいせかい,温柔的世界
そうそうこういうのよ！,对对就是这种！
これダメだろｗすぐばれそうｗ,这个不行吧w感觉马上会暴露w
よかった、OP詐欺じゃなかったんだね！,太好了，不是OP欺诈啊！
このまま2クールくらいやってくれ,就这样做个2季左右吧
そりゃビビるわなｗｗｗなお本人はこの世にいない模様,那当然会吓到啊www另外本人已经不在这个世界了
でも中身タコピーなんだよなぁ…,但是里面是章鱼P啊…
OP回収,OP回收
ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
何だ　ただのいいアニメじゃんか,什么嘛 不就是个好动画嘛
新手のいじめか！？,是新型的欺凌吗！？
！？！？！？,！？！？！？
＾～,＾～
いやいやいやｗｗ,不不不ww
そりゃドン引きよ,那当然会惊呆
これがOPの世界線か,这就是OP的世界线吗
あかんやん,不行了嘛
お腹が痛い,肚子好痛
OP回収したな,OP回收了呢
唯一平和なシーン,唯一的和平场景
癒しパートイェーイ（白目,治愈部分耶—（白眼
何がラキラキDAYだよ,什么LUCKY LUCKY DAY啊
これはゆるふわ日常系,这是悠哉日常系
視聴者が本当に求めていたもの,是观众真正追求的东西
OP回収,OP回收
もうタコピーでもいいや…,已经是章鱼P也行了…
百合の鼻が,百合的鼻子
OP回収！百合ハッピーエンド！よし解散解散！！,OP回收！百合HAPPY END！好解散解散！！
原作は16話しかないっピよ,原作只有16话皮哦
ラッキーラッキーデイじゃないが,不是LUCKY LUCKY DAY
あ、これかぁ！(OP,啊，是这个啊！(OP
百合？,百合？
東京23区のすべてって23区外も載せろよ,东京23区的所有，也把23区外放上啊
ここからは百合アニメだから安心してまりなちゃんに感情移入して観るといいッピ,从这里开始是百合动画所以安心地代入茉莉奈酱看就行了皮
いい匂いわかる,懂好闻的味道
あら～＾,哎呀～＾
尊い,尊
ついに1話冒頭の"ハッピーな話"回収か！？,终于要回收第1话开头的"HAPPY的故事"了吗！？
東京に行くのにそんなに本はいりませんよ？,去东京不需要那么多书哦？
あら~,哎呀~
₍₍ ᕕ( •̀ㅂ•́)ᕗ⁾⁾,₍₍ ᕕ( •̀ㅂ•́)ᕗ⁾⁾
もじぴったんに似合いそうなBGM,感觉很配Moji Pittan的BGM
ありがとうタコピー,谢谢你章鱼P
百合タイムきたー,百合时间来了ー
おっ地理の勉強か　いいぞ,哦是地理学习吗 好哦
目的地は東京の…どこかな,目的地是东京的…哪里呢
周囲からイジメてたのって好きだから・・・と誤解されそうだ,会被周围误会是因为喜欢才欺负的吧
もうこれでいいだろ,就这样好了吧
⚠︎彼らは犯罪を行いました,⚠︎他们犯了罪
百合アニメの道はまだ残されていたッ！！,百合动画的道路还留着！！
あらwww,哎呀www
今だ！　ねじ込め！,就是现在！ 插进去！
タコピーで見てて楽しいのこの辺だけ,看章鱼P开心的只有这附近
ここコラされます,这里会被P图
40年ビンテージ本の酸っぱい臭い,40年古董书的酸味
お腹が痛い,肚子好痛
雲母坂DIE〜♪,云母坂DIE〜♪
↓やめろwww,↓住手www
