start_time,japanese_text,chinese_text
0:09:55.71,うちの親も喧嘩ばっかしてたのはそういう事だったのか！ありがとうタコピー！！,我爸妈老是吵架原来是这么回事吗！谢谢你章-P！！
0:09:55.74,草,草
0:09:55.74,たこｗｗ,章鱼ww
0:09:55.79,はやくあのリボン使えよォ…,快用那个缎带啊…
0:09:55.85,草,草
0:09:55.87,そうだっぴね！,是啊皮呢！
0:09:55.91,タコピーおまえよぉ,章鱼P你啊
0:09:55.95,は？,啊？
0:09:55.96,そう見えるんだ・・・,看起来是这样啊…
0:09:56.00,は？,啊？
0:09:56.09,あ、そっかぁ…,啊，是吗…
0:09:56.10,お、おう？,哦、哦？
0:09:56.13,君の星には負の感情というものがないのかね？,你的星球上没有负面感情这种东西吗？
0:09:56.19,は？,啊？
0:09:56.21,お前いいかげん悪意を感じ取れるようになれｗ,你差不多该能感受到恶意了吧w
0:09:56.24,これが家族団欒ちゃんですか,这就是家庭团圆酱吗
0:09:56.30,SNSで似たような会話よく見るけどみんな仲良しだったのか…,在SNS上经常看到类似的对话原来大家关系都很好吗…
0:09:56.35,タコピ―何も悪くねえよ,章鱼P什么都没错哦
0:09:56.44,ほんまこいつ,真是这家伙
0:09:56.49,言い方ｗ,这说法w
0:09:56.53,は？,啊？
0:09:56.62,まぁこの母の方にも問題かなりありそうだなとは思っていたが・・・,嘛 我倒是觉得这妈妈这边问题也挺大的…
0:09:56.64,ハッピー星に機能不全家族は存在しなさそう,Happy星上似乎不存在功能不全的家庭
0:09:56.74,頭ハッピー,脑袋Happy
0:09:56.88,バキの家よりは多少マシなランドセル,比刃牙家稍微好一点的书包
0:09:56.99,やばすぎる,太牙白了
0:09:57.08,まりなちゃん、オジサンの家の娘になれば幸せになれるのになぁ,真理奈要是当大叔家的女儿就能幸福了啊
0:09:57.17,お母さん泣いてるのにそれはないだろ,妈妈在哭还这样也太过分了吧
0:09:57.32,　仲良しｗ,关系好w
0:09:57.37,は？,啊？
0:09:57.54,タコピーの言う「おはなし」がどれだけ浅い意味か分かるね,能明白章鱼P说的「聊天」是多么肤浅的意思了呢
0:09:57.99,胃がキリキリしそうだこんな家,这种家感觉胃要绞痛了
0:09:58.44,無惨とはまた違う、絶対分かり合えない種族なんだな君は…,和无惨又不一样，你是绝对无法互相理解的种族啊…
0:09:58.73,は？,啊？
0:09:58.92,見損なったぞ…シャリア・ブル…,看错你了…夏利亚·布尔…
0:09:59.46,そうだっぴね,是啊皮呢
0:09:59.46,そりゃこわれる,那当然会坏掉
0:09:59.80,だから私生徒会行くねトーンやめろwww,所以说别用我去学生会了的语调啊www
0:09:59.91,は？,啊？
0:10:00.12,今日もイイ天気☆,今天也是好天气☆
0:10:00.19,デコ✨,额头✨
0:10:00.33,ハッピーで埋め尽くしすぎだろ,这也太用Happy来填满了
0:10:00.52,声優さんってこれをどうゆう心境で演じてるんだろ...,声优们是以怎样的心境来表演这个的啊…
0:10:00.62,お前、ハゲだよ…,你，是秃子哦…
0:10:00.64,やはり人の心,果然是人心
0:10:00.65,ハゲ,秃
0:10:00.72,は？,啊？
0:10:01.37,その顔バレちゃう,那个表情会暴露的
0:10:01.45,しずかちゃんはチャッピー以外眼中に無い,静香酱眼里只有Chappy
0:10:01.61,遠野,远野
0:10:01.71,タコ要素強くなってて草,章鱼要素变强了 草
0:10:01.90,もうアザ消えてる・・・,淤青已经消了…
0:10:01.97,彡⌒ミ,彡⌒ミ
0:10:01.98,その顔やめろタコ,别那副表情章鱼
0:10:02.00,あぁ～＾いいッピね〜,啊啊～＾不错皮呢～
0:10:02.02,＾3＾,＾3＾
0:10:02.10,かわいいい,好可爱
0:10:02.13,＾３＾,＾３＾
0:10:02.28,まりなちゃんストレスで禿げてない...?,茉莉奈酱没因为压力秃吗…?
0:10:03.08,あぁ＾～いいッピね＾～,啊啊＾～不错皮呢＾～
0:10:03.10,＾３＾,＾３＾
0:10:03.34,←タコなのかトカゲなのかはっきりしろ,←是章鱼还是蜥蜴说清楚
0:10:03.58,その顔やめろｗ,别那副表情w
0:10:03.67,(^3^),(^3^)
0:10:03.92,ああ^〜いいっピね^〜,啊^〜好棒pi^〜
0:10:04.23,草,草
0:10:04.88,仲良しww,关系好ww
0:10:05.74,草,草
0:10:05.84,草,草
0:10:07.26,ドラえもんでしか見たことない土管,只在哆啦A梦里见过的水泥管
0:10:08.02,貴重なツッコミ役ゲットだぜ,GET了贵重的吐槽役
0:10:08.32,川崎な,是川崎
0:10:09.34,東京（小笠原諸島）,东京（小笠原诸岛）
0:10:09.35,殺処分の可能性考えてないんか,没考虑安乐死的可能性吗
0:10:09.91,東京（東小金井）,东京（东小金井）
0:10:09.99,東京砂漠,东京沙漠
0:10:10.21,東君も受け売りでしか考えないから、お父さんのところに居るって言われたらそれでしか考えない,东君也只会听信别人的话，所以被告知在爸爸那里就只会那么想
0:10:10.41,東京（町田）,东京（町田）
0:10:10.45,東京（硫黄島）,东京（硫黄岛）
0:10:10.62,東京（離島）,东京（离岛）
0:10:11.44,東くんでも殺処分の可能性に思い至らないの年相応って感じね,连东君都没想到安乐死的可能性感觉很符合年龄呢
0:10:11.54,東京(ドイツ村(千葉(袖ヶ浦))),东京(德国村(千叶(袖浦)))
0:10:11.66,夜の7時,晚上7点
0:10:11.73,東京（青ヶ島）,东京（青岛）
0:10:12.47,ここどこだっけ,这里是哪里来着
0:10:13.33,ここ何県？,这里是哪个县？
0:10:13.47,そもそも方便かが分からない,话说不知道是不是借口
0:10:14.85,※ご覧の舞台は北海道です,※您收看的舞台是北海道
0:10:15.01,東京(日の出市),东京(日之出市)
0:10:15.05,あずま君苦労性すぎる,东君太劳碌命了
0:10:15.79,参謀が入って少しはマシな組織になったな,参谋加入了变成稍微好点的组织了呢
0:10:16.00,しずかちゃんもアホの子だな,静香酱也是个傻孩子啊
0:10:16.08,オワタ式ｗｗｗ,完蛋式www
0:10:16.33,かわいい,可爱
0:10:16.61,かわいい,可爱
0:10:16.71,神奈川にあるヨドバシの話は,在神奈川的Yodobashi的话题
0:10:17.09,馴染む前にバレ…そうもないな…,在习惯前暴露…好像也不会…
0:10:17.78,ピッピまりなちゃんをメトロノームにしたい,想把哔哔茉莉奈酱当成节拍器
0:10:19.03,このタコ,你这章鱼
0:10:19.94,リコン(recon)由来はフランス語より。主に敵勢力に対する偵察行動を意味する,离婚(RECON)源于法语。主要指对敌方势力的侦察行动
0:10:20.55,絶縁状は何度か言われたけどそれは流石に初めて聞いたゾ……うちはそもそももう離婚してるんやったな……,绝交信被说过好几次但那个实在是第一次听说哦……我家本来就已经离婚了……
0:10:21.15,松井優征がネウロの後に描いた読み切りでしょ,是松井优征在涅罗之后画的短篇吧
0:10:21.84,離婚した朝廷,离婚的朝廷
0:10:22.22,ﾊｯﾋﾟｰﾊｯﾋﾟｰｶﾞｰw,HAPPY HAPPY GIRL w
0:10:22.36,おっと,喔唷
0:10:22.52,ぴがーw,哔嘎ーw
0:10:22.67,あ,啊
0:10:22.96,しれっと重いの来たな・・・,悄悄地来了个沉重的话题…
0:10:23.01,もう救えねぇ…,已经没救了…
0:10:23.53,ママ的にはパパの不貞(キャバ)とモラハラ理由で優位に運ぶと思ってるんだっピね,妈妈觉得能以爸爸的不忠(夜总会)和精神虐待为由占优势皮呢
0:10:23.76,だっぴがー,脱皮了—
0:10:23.96,ﾀﾞｯﾋﾟｶﾞﾝ！,ﾀﾞｯﾋﾟｶﾞﾝ！
0:10:24.00,ピがすき,喜欢哔
0:10:24.47,アロナみたいｗ,像Arona一样w
0:10:24.91,何にせよ子供の前で出す単語じゃ無いんよなぁ,不管怎样都不是该在孩子面前说的词啊
0:10:25.16,令和なら娘への暴力が減点要素になる・・・っピか？,令和的话对女儿的暴力会成为减分项…皮吗？
0:10:26.52,重いよぉ,好沉啊
0:10:26.98,子供達だけの計画ジュブナイル感あるよね　青春,只有孩子们的计划很有少年感呢 青春
0:10:27.29,シカト,无视
0:10:27.38,ぴがー,哔嘎ー
0:10:27.84,母親が子供を虐待してるのが理由で離婚しても親権は母親にいくよ 海外だと父親有利だったり微妙に違うけど親権の優先順位は世界的に歪んでる,就算因为母亲虐待孩子而离婚，抚养权也会给母亲哦。虽然在国外可能是父亲有利，有点微妙的不同，但全世界抚养权的优先顺序都很扭曲
0:10:29.26,（めんどくさいなぁ...）みたいな顔のしずかちゃんかわいい、お前がダントツで悪だけどな,（好麻烦啊…）这样表情的静香酱好可爱，虽然你是压倒性的坏蛋
0:10:29.88,タコピーと話してたら気が狂いそうやしスルーも正解か,和章鱼P说话感觉要疯了所以无视也是正确答案吗
0:10:32.60,東くんガン無視かい,完全无视东君吗
0:10:34.00,まりなタコピーは学校でうまくやれてんのか？確か原作で引かれてる描写があった気が,真理奈TAKOPI在学校里处得好吗？我记得原作里有被大家疏远的描写
0:10:34.80,㊙,㊙
0:10:34.92,↑当たってる上にしずかちゃんがリーダーであることにより闇を感じる,↑说中了而且静香酱是队长这点能感到黑暗
0:10:34.97,PV回収（絶望）,PV回收（绝望）
0:10:35.15,赤コメで吹いた,看到红字评论喷了
0:10:35.50,確　固　た　る　証　拠,确　凿　的　证　据
0:10:35.65,↑ど、道具の提供とかマリナちゃんとしてのアリバイ作りとか…,↑提、提供道具和作为茉莉奈酱制造不在场证明之类的…
0:10:35.75,真面目に考えてくれるの超優しいな・・・聖人か？,认真地帮忙思考超温柔啊…是圣人吗？
0:10:35.76,ノリノリっすね東くん,很起劲呢东君
0:10:35.92,犯罪計画ノートに自分の名前書いちゃうの最高にかわいい,在犯罪计划笔记上写自己名字最可爱了
0:10:36.21,なんでやタコピー立派な鉄砲玉やろ,为什么呀，TAKOPI不也是个不错的炮灰吗
0:10:36.25,アホで草,傻瓜 草
0:10:36.44,きたねぇ眼をしてるぜ,眼神好脏啊
0:10:36.63,証拠を残すな,别留证据
0:10:36.67,アホはかわいそうw,傻瓜好可怜w
0:10:36.79,アｗｗホｗｗｗ,傻ww瓜www
0:10:37.15,アホを超えた阿呆や,是超越傻瓜的呆子
0:10:37.52,汚いSummer Pockets,肮脏的Summer Pockets
0:10:37.60,右のアホ面で草,右边那张蠢脸笑死
0:10:37.73,にげだせズッコケ三人組,快逃吧摔跤三人组
0:10:38.02,アホwwww,傻瓜wwww
0:10:38.07,しずかちゃんもまりなとは違う形で人の上に立つ才覚あるな,静香也有和真理奈不同形式的、立于人之上的才能啊
0:10:38.36,このノート見つかってもガキの妄想で済むんじゃないかな,这笔记本就算被发现了，也会被当成小鬼的妄想吧
0:10:38.54,あずまくんのメガネって伊達なんか？ｗ,东君的眼镜是平光的吗？w
0:10:39.00,アホｗｗｗ,傻瓜www
0:10:39.73,結婚は夏休み,结婚是暑假
0:10:40.15,放課後デートの口実作りか。こいつも大概だな,为了放学后约会找借口吗。这家伙也真是的
0:10:40.38,アホだなんて酷い3歳児ぐらいにしといてやれ,说傻瓜太过分了就当是3岁小孩吧
0:10:40.75,好きな子に頼られて張り切ってるけどやったことヤバいんだよな…,被喜欢的女孩子依赖就干劲十足，但他做的事很牙白啊…
0:10:40.87,ハッピーなコメントはニコる、これがニコ動の慣習だっピ,HAPPY的评论就点赞，这是Niconico动画的惯例皮
0:10:41.12,照れんな,别害羞
0:10:41.29,かわいい,可爱
0:10:41.79,あほｗｗｗｗ,傻瓜wwww
0:10:41.94,表情が良いアニメ,表情很好的动画
0:10:42.45,しずかちゃんの顔がだいぶ治ってるから結構時間経ってるのか？,静香酱的脸好得差不多了所以是过了很久了吗？
0:10:42.99,一緒にいたいだけだろ…,只是想待在一起吧…
0:10:43.23,夏休みもうすぐ,暑假快到了
0:10:43.39,計画残すなよバレる元やぞ,别留下计划啊是暴露的根源哦
0:10:44.65,無理に決まってんだろ,肯定不可能的吧
0:10:44.98,やっぱり賢い子だ,果然是聪明的孩子
0:10:45.17,物証が発生する方法しか取れないのが小学生の限界か,只能采取会产生物证的方法是小学生的极限吗
0:10:45.46,下心だっピねぇ〜w,是别有用心皮呢～w
0:10:45.67,←お前……人が死んでるんだぞ！？,←你……可是死了人哦！？
0:10:45.87,ここバーロー,这里是“バーロー”
0:10:46.04,無理に決まってんだろハッピー人間が,肯定不可能啊，Happy人
0:10:46.45,デュワッ！,咻！
0:10:46.75,しれっと、毎日合う約束決めやがった,悄悄地，就定下了每天见面的约定
0:10:46.88,無表情でパラパラ踊りそう,感觉会面无表情地跳啪啦啪啦舞
0:10:47.77,（バーロー）,（バーロー）
0:10:48.54,恋はスリルショックサスペンス,恋爱是S-T-S
0:10:49.21,クールダウン,COOL DOWN
0:10:49.49,タコピー頭に時計乗ってんぞ,章鱼P头上乘着表哦
0:10:49.70,このカマキリはこれからのしずかちゃんを暗喩してるの？,这个螳螂是在暗喻今后的静香酱吗？
0:10:50.03,カマキリかわいい,螳螂好可爱
0:10:50.26,メガネ伊達だったのか？,眼镜是平光的吗？
0:10:50.36,何も考えてなさそうなまりな,什么都没想的茉莉奈
0:10:50.88,かわいい,可爱
0:10:51.02,カマキリ草,螳螂草
0:10:51.26,恋はスリル、ショック、サスペンス,恋爱是スリル、ショック、サスペンス
0:10:51.35,カマキリ師匠！？,螳螂师匠！？
0:10:51.37,タコピーは仕方ないよ,章鱼P没办法哦
0:10:51.57,ノイトラ何してんだ,诺伊特拉你在干嘛
0:10:51.64,カマキリ,螳螂
0:10:52.45,サンタテレサは流石に草,圣特蕾莎实在是草
0:10:52.50,うしろ可愛いww,后面可爱ww
0:10:52.54,・ -・  ・ワ ・,・ -・  ・ワ ・
0:10:52.83,東くん賢いなぁ,东君好聪明啊
0:10:52.88,かまきり,螳螂
0:10:52.98,この歳の男子はうんこで爆笑してるぞ。女の子のほうがちょっと進んでる,这个年纪的男生会因为大便爆笑哦。女孩子要稍微成熟一点
0:10:53.01,カマキリの騎士,螳螂骑士
0:10:53.12,かわいい,可爱
0:10:53.71,??? 何やってるんですか？,??? 在干什么呢？
0:10:54.69,ここから何したらハッピーエンドになるんですかね…,从这里开始要怎么做才能Happy End啊…
0:10:54.77,東君まだ遅くない？から早く手を引こう,东君还不晚？快收手吧
0:10:54.97,光がきた,光来了
0:10:55.00,東くんの唯一の息抜きがこんな物騒な計画ってのも中々難儀やな,东君唯一的喘息是这种危险的计划也挺难办的
0:10:55.23,なに！？公園でやるのは遊戯王ではないのか！？,什么！？在公园玩的不该是游戏王吗！？
0:10:55.30,東くんの唯一の息抜きがこんな物騒な計画ってのも中々難儀やな,东君唯一的喘息是这种危险的计划也挺难办的
0:10:57.51,キル＝ゾンネいる,基尔=松仁在
0:10:59.12,エグザベくんに並ぶ光属性持ち,和Exabe-kun并列的光属性持有者
0:10:59.24,マジで聖人,真的圣人
0:10:59.64,兄貴,大哥
0:10:59.65,イケメン,帅哥
0:10:59.87,光の人間,光之人
0:11:00.05,兄貴ー！,大哥ー！
0:11:00.05,癒し,治愈
0:11:00.23,お兄ちゃん大好き,最喜欢哥哥了
0:11:00.30,聖人,圣人
0:11:00.38,東 潤也（あずま じゅんや）、直樹くんの兄で高校生,东 润也，直树君的哥哥，高中生
0:11:00.45,光,光
0:11:00.51,光の化身や,是光的化身啊
0:11:00.55,こいつ以外聖人じゃないって一体どんな作品だよ,除了这家伙以外没有圣人到底是什么作品啊
0:11:00.63,あ,啊
0:11:00.67,紅一点,万绿丛中一点红
0:11:00.90,聖人,圣人
0:11:01.08,聖人,圣人
0:11:01.11,おお神よ………っ,哦哦神啊………
0:11:01.13,この作品の良心,这部作品的良心
0:11:01.16,光が眩しいほど、闇は一層その存在感を増すッピ！,光越是耀眼，黑暗就越是增加其存在感皮！
0:11:01.48,聖人,圣人
0:11:01.52,今期の大天使枠二人目,本季的大天使担当第二人
0:11:01.53,聖人,圣人
0:11:01.55,タイザン5作品に必ず出てくる光の兄貴,泰山5作品里必定会出现的光之大哥
0:11:01.61,まばゆい,好耀眼
0:11:01.88,聖人,圣人
0:11:01.91,聖人,圣人
0:11:02.00,究極の光属性,究极的光属性
0:11:02.09,聖人,圣人
0:11:02.10,光の戦士,光之战士
0:11:02.12,光の塊,光之块
0:11:02.24,できる人のほう,能干的那个人
0:11:02.25,いやいや絶対怪しいだろ,不不绝对很可疑吧
0:11:02.32,世界一のTik toker,世界第一的Tik toker
0:11:02.35,だれ？,谁？
0:11:02.37,聖人,圣人
0:11:02.39,うおっまぶしっ,喔哦好晃眼
0:11:02.41,にいちゃん,哥哥
0:11:02.58,光,光
0:11:02.58,眩しくて見えねぇよ,晃眼得看不见了啊
0:11:02.66,だれ？,谁？
0:11:02.73,お兄ちゃんだ！,是哥哥！
0:11:02.88,聖人,圣人
0:11:03.40,聖人枠,圣人担当
0:11:03.46,聖人,圣人
0:11:03.72,タコピーより非実在性の高い兄貴,比章鱼P更非现实存在的大哥
0:11:03.73,本作唯一のマトモ枠,本作唯一的正常人担当
0:11:03.79,妓夫太郎,妓夫太郎
0:11:04.49,目がつぶれた,眼睛瞎了
0:11:04.72,眩しすぎて失明した,太耀眼了，我失明了
0:11:04.80,聖人,圣人
0:11:04.84,首班か,是首脑吗
0:11:04.84,元凶,元凶
0:11:04.88,イケメン,帅哥
0:11:05.29,聖人なのか良かった,是圣人啊太好了
0:11:05.38,うおっまぶし,喔哦好晃眼
0:11:05.40,聖人,圣人
0:11:05.45,じゅんやーー！,junya——！
0:11:05.49,イケメン,帅哥
0:11:05.61,嘘だ！こいつも虐待とかレ◯プとかしてるんだろ！,骗人的！这家伙也肯定在搞虐待或者雷◯普之类的吧！
0:11:05.65,成人,成人
0:11:05.80,この世界の聖人やん,是这个世界的圣人嘛
0:11:05.95,タコピーが初めに出会うのがお兄ちゃんだったら全てが幸せになってた,如果章鱼P一开始遇到的是哥哥的话一切都会变得幸福
0:11:06.07,裏で何考えてんだか,不知道在背后想什么呢
0:11:06.12,本当のハッピー星人,真正的HAPPY星人
0:11:06.15,マジで欠点のない人,真的毫无缺点的人
0:11:06.21,神,神
0:11:06.24,顔が良い,脸很好看
0:11:06.32,強いんだけど0キルだから最強ランキングは低めだな。3位しずかちゃん2位タコピー1位タコピー母,虽然强但是0杀，所以最强排名比较低。3位静香2位TAKOPI1位TAKOPI妈
0:11:06.49,じゅんやごめんね・・・,junya对不起…
0:11:06.62,ジュンヤだと！お兄ちゃんだルﾙォ？,是润也！是哥哥吧？
0:11:07.00,作中唯一の良心,作中唯一的良心
0:11:07.44,男子はそんなふうに呼ばない,男生不会那么叫的
0:11:07.99,なんでやろなあ(すっとぼけ),为什么呢(装傻)
0:11:08.67,しずかちゃんはカマキリにしか目が行ってない,静香酱的眼里只有螳螂
0:11:09.29,ぐう聖,究极圣人
0:11:09.51,ここのピッ？好き,喜欢这里的“Pi？”
0:11:09.86,ぴ,噼
0:11:09.87,脱皮してくれるのか！？ここで！？,要在这里脱皮吗！？
0:11:09.90,ぴ？,pi？
0:11:10.22,不出来な兄も大変だが、できる兄も大変なんだなぁ,没用的哥哥很麻烦，但能干的哥哥也很麻烦啊
0:11:10.27,潤也とタコピーの会話かわいい,润也和TAKOPI的对话好可爱
0:11:10.35,しずかちゃんカマキリのことずっと見てるｗ,静香一直在看螳螂w
0:11:10.78,ッピ,ppi
0:11:11.22,しずかちゃんカマキリに反応してる,静香酱在对螳螂有反应
0:11:11.25,なんだその手,那手是什么
0:11:11.37,なんだその手は,那只手是什么鬼
0:11:11.37,真性陽キャは精神を癒やしてくれる効果がある,真正的阳角有治愈精神的效果
0:11:11.53,ぴ,噼
0:11:11.60,しずかちゃんスライドしてる？,静香酱在滑动吗？
0:11:12.25,声も光属性だ,声音也是光属性
0:11:12.50,カマキリ,螳螂
0:11:12.54,コメ欄草,评论区 草
0:11:12.61,（内心）カワイイ子だなぁ,（内心）真是个可爱的孩子啊
0:11:12.67,カマキリ捕まえようとしてる？,是想抓螳螂吗？
0:11:12.79,すげぇしずかちゃんカマキリしか気にしてねぇw,好厉害，静香只在意螳螂w
0:11:12.86,アバズレの娘がアバズレの顔になった,浪荡女的女儿露出了浪荡女的表情
0:11:12.91,しずかちゃん？,静香酱？
0:11:13.77,アバズレの本能がイケメンを察知ｗｗ,婊子的本能察觉到了帅哥ww
0:11:14.46,なんでコメント荒ぶっってんの？,为什么评论区这么激动？
0:11:14.54,心の底からのお兄ちゃんじゃん,是发自内心的哥哥嘛
0:11:14.87,ハッピーで埋め尽くすな,别用HAPPY来填满啊
0:11:14.95,手www,手www
0:11:15.61,しずかちゃん何その手,静香酱那手是干嘛
0:11:16.86,中の人鬼ぃちゃんか,声优是鬼哥吗
0:11:17.80,バイトォ！？マジメだなぁ・・・・,打工！？好认真啊・・・・
0:11:18.12,ニコニコで配信の特撮を見てみるっピ、(ネタバレ多すぎて)飛ぶッピぞ。,去Niconico看看配信的特摄吧皮，(剧透太多了)会吓飞的皮哦。
0:11:19.30,真面目だなぁ,真认真啊
0:11:19.78,バイトなんだよね,是打工呢
0:11:19.83,唯一の光,唯一的光
0:11:20.50,うちも兄弟名前呼びだな。人前だと兄とか言うけど,我家也是兄弟间直呼其名。在人前会叫哥哥什么的
0:11:21.74,は？,啊？
0:11:22.72,光が強いほど闇も強くなる、お約束だな,光越强暗也越强，是老规矩了啊
0:11:23.07,なだめまわして,安抚个遍
0:11:23.62,毒親率１００％,毒亲率100%
0:11:23.69,なだめて……,安抚……
0:11:25.19,そのうち星合の空始まりそう,感觉马上就要开始《星合之空》了
0:11:25.20,ん？,嗯？
0:11:25.59,子どもに心配されちゃおしまいだわさ,被小孩子担心的话就完蛋了呀
0:11:25.94,こいつはまあ高校生っての考えると仕方ないかな……,这家伙嘛考虑到是高中生也没办法吧……
0:11:26.38,カマキリも挨拶しとる,螳螂也在打招呼
0:11:26.83,かわいい,可爱
0:11:27.25,ここのしずかちゃんヤバかわいい,这里的静香酱牙白可爱
0:11:27.27,カマキリくんもバイバイして？,螳螂君也拜拜一下？
0:11:27.28,闇あるなぁ,有黑暗啊
0:11:28.02,ここのタコピーかわいい,这里的TAKOPI好可爱
0:11:28.21,わきわき,扭来扭去
0:11:28.33,カマキリ見てたのかーーー,原来是在看螳螂啊———
0:11:28.57,しずかは自分の事にしか興味がない,静香只对自己感兴趣
0:11:29.07,どこも毒親なのか,哪里都是毒亲吗
0:11:30.17,不思議ちゃんってか自分が好きなものにしか興味ないから他人への関心薄いだけだよ,说是神奇酱，其实只是对自己喜欢的东西以外不感兴趣，所以对别人的关心很淡薄而已
0:11:30.29,ガチの聖人,真正的圣人
0:11:31.25,まさかこの世界未来の日本だっぴか？平均出産年齢が高齢化して生まれた子供が親になった世代？,难道这个世界是未来的日本吗皮？平均生育年龄高龄化后出生的孩子成为父母的世代？
0:11:31.48,←西暦2016年の9年前の日本だぞ,←是西历2016年的9年前的日本哦
0:11:32.23,1話が2016年のきみへというタイトルで作中時間が2016年でないと判断するのはレベル高いな,第1话标题是致2016年的你，就判断作中时间不是2016年水平很高啊
0:11:32.24,わきわき,扭来扭去
0:11:32.62,なだめる、とは,安抚，是指
0:11:32.85,おう　なつだぜ　空気悪いし退散するぜ,哦 是夏天啊 空气不好我先溜了
0:11:32.92,かまきりのことか,是说螳螂吗
0:11:33.09,長男教かな？,是长男教吗？
0:11:33.20,こっちの母親も何かあるのかやっぱ・・・,这边的妈妈果然也有什么问题吗…
0:11:33.25,じゃあの,再见啦
0:11:33.65,この町は蟲毒か何かか？,这条街是蛊毒之类的吗？
0:11:34.15,さよならカマキリくん,再见了螳螂君
0:11:35.47,小遣いのためじゃないかもしれないだろ？,可能不是为了零花钱吧？
0:11:35.76,しずかちゃんって虫好きなのかな,静香酱是喜欢虫子吗
0:11:36.15,潤也、東くん＜＜＜カマキリ,润也、东君<<<螳螂
0:11:36.44,カマキリに逃げられて残念そうなしずかちゃんかわいい,对螳螂逃走感到遗憾的静香酱好可爱
0:11:36.80,聞いてあげてｗ,听一下啊w
0:11:37.16,カマキリ,螳螂
0:11:37.26,（なんか喋ってんな...）,（总觉得在说什么…）
0:11:37.54,心の闇フェイズ,内心黑暗阶段
0:11:38.48,しずかちゃんは他人の人生に心底興味なさそう,静香酱对别人的人生真是打心底不感兴趣
0:11:39.36,新手のポータブルゲーム機かな？,是新型的便携游戏机吗？
0:11:39.86,そッピ？,是皮？
0:11:40.14,ソッピ,Soppy
0:11:41.67,そっピィ,是皮
0:11:42.09,ｷﾞｼｷﾞｼ,咯吱咯吱
0:11:43.12,甘いな。俺の方が目が悪いぞ。,太天真了。我的度数比你深哦。
0:11:43.27,バカみたいな指輪（ビッグコスモスゴッドリング）,像笨蛋一样的戒指（大宇宙神戒指）
0:11:43.28,バカみたいな指輪（レオリング）,像傻子一样的戒指（狮子座戒指）
0:11:43.48,馬鹿みたいな指輪（サウロンの指輪）,像傻瓜一样的戒指（索伦的戒指）
0:11:45.48,レンズってこんな分厚いの？,镜片有这么厚吗？
0:11:45.83,センタイリングコンプは茨の道ぞ,集齐战队戒指可是条荆棘之路哦
0:11:46.23,レンズ縁に行くほど厚くなる,镜片越往边缘越厚
0:11:46.29,指輪？,戒指？
0:11:46.29,亜美ちゃん「うっ・・・（泣　」,亚美酱「呜・・・（哭　」
0:11:46.78,お兄ちゃんも埋めるッピ？,哥哥也埋了吗皮？
0:11:48.27,メガネ「グギギギ…痛いッピ・・・・」,眼镜「咯吱咯吱…好痛皮…」
0:11:48.50,悲しいなぁ,真可悲啊
0:11:49.66,選ばれた者だったのに！,明明是天选之人！
0:11:50.03,おいたわしや弟・・・,可怜的弟弟啊…
0:11:50.21,←マジかよ・・・,←真的假的…
0:11:50.25,劣等感による自暴自棄、妬み嫉みがテーマかな,主题是因为劣等感而自暴自弃、嫉妒和猜忌吗
0:11:50.87,多分、自分が欲しくて堪らない物(才能や親からの対価)を持ってるのに、それを放棄するような行為によって愛憎渦巻いている,大概是，对自己想要得不得了的东西（才能或来自父母的对价）明明拥有，却做出放弃的行为，因此爱憎交织
0:11:52.61,期待には死んでも応えねぇ！ってなるのが思春期だからな。ならなかったら自己の確立に失敗してダメな大人になりやすい,青春期就是会“死也不回应期待！”，没那样的话自我确立就失败了，容易变成没用的大人
0:11:54.62,近い近い,好近好近
0:11:55.23,距離感がさぁ、将来身体使うようになるんだろうなぁ、と,这距离感啊，将来会变得用身体了吧，这么觉得
0:11:55.23,ちゅーしろ,快亲一个
0:11:55.36,ちっか,好近
0:11:55.39,直接狙える距離,能直接瞄准的距离
0:11:55.75,こんなん好きになっちゃうわ,这样会喜欢上的啊
0:11:55.78,ただのいじめられっ子じゃなかったしずかちゃんの本性が顕になってくるのゾクゾクする,静香酱不再只是被欺负的孩子，其本性显露出来的样子让人兴奋不已
0:11:55.84,近い,好近
0:11:55.87,いい匂い…はしないかもしれない,好闻的味道…可能没有吧
0:11:56.54,👺こわ,👺可怕
0:11:56.96,近い,好近
0:11:57.25,！？,！？
0:11:57.32,ちか,好近
0:11:57.37,望まれたいのかな、東くん,是想被期望吧，东君
0:11:57.51,は？,啊？
0:11:57.97,近い,好近
0:11:58.01,命を？,生命吗？
0:11:58.29,殺っちゃえばいいじゃん,杀掉不就好了嘛
0:11:58.35,しずかちゃん寝取り寝取らせ好きそう,静香酱感觉喜欢NTR和被NTR
0:11:59.82,こいつ……！,这家伙……！
0:12:00.87,淫売の娘,淫妇的女儿
0:12:01.12,今までを考えるとこの倫理観リアルすぎて怖い,考虑到至今为止，这伦理观真实得可怕
0:12:01.79,あかんこいつ死んでた方が被害少なかったかも死んねえ,不行了这家伙死了的话受害可能还少点呢
0:12:01.85,発想が犯罪者になってしまった……,想法变成犯罪者了……
0:12:01.92,一度倫理のタガが外れたら暴走機関車だなこの女,伦理的枷锁一旦脱落，这女人就是失控的火车头啊
0:12:02.46,子どもの倫理観なんてこんなもんでしょ,小孩子的伦理观也就这样吧
0:12:02.98,加害性が高すぎるだろ,加害性也太高了吧
